id	source	target	relation	edge_class	hard_dependency	layout_constraint	status	section	requirement	note
E304	C052	P039	supports_p039	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove/verify the Araki-Woods realization and identify the one-particle spectral data used by the local factor classification.	Explicit dependency of proof gate P039.
E305	P031	P039	supports_p039	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove/verify the Araki-Woods realization and identify the one-particle spectral data used by the local factor classification.	Explicit dependency of proof gate P039.
E306	P038	P039	supports_p039	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove/verify the Araki-Woods realization and identify the one-particle spectral data used by the local factor classification.	Explicit dependency of proof gate P039.
E307	P039	C057	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove/verify the Araki-Woods realization and identify the one-particle spectral data used by the local factor classification.	C057 imports/cites this explicit proof gate.
E308	C056	P040	supports_p040	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that each admitted local von Neumann algebra has trivial center under the selected representation.	Explicit dependency of proof gate P040.
E309	C057	P040	supports_p040	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that each admitted local von Neumann algebra has trivial center under the selected representation.	Explicit dependency of proof gate P040.
E310	P037	P040	supports_p040	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that each admitted local von Neumann algebra has trivial center under the selected representation.	Explicit dependency of proof gate P040.
E311	P039	P040	supports_p040	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that each admitted local von Neumann algebra has trivial center under the selected representation.	Explicit dependency of proof gate P040.
E312	P040	C058	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove that each admitted local von Neumann algebra has trivial center under the selected representation.	C058 imports/cites this explicit proof gate.
E313	C057	P041	supports_p041	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove hyperfiniteness/AFD of the admitted local factors from the finite approximation system.	Explicit dependency of proof gate P041.
E314	P038	P041	supports_p041	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove hyperfiniteness/AFD of the admitted local factors from the finite approximation system.	Explicit dependency of proof gate P041.
E315	P040	P041	supports_p041	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove hyperfiniteness/AFD of the admitted local factors from the finite approximation system.	Explicit dependency of proof gate P041.
E316	P041	C058	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove hyperfiniteness/AFD of the admitted local factors from the finite approximation system.	C058 imports/cites this explicit proof gate.
E317	C057	P042	supports_p042	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Verify the ITPFI/Araki-Woods ratio-set or equivalent classification hypotheses and prove type III1.	Explicit dependency of proof gate P042.
E318	P039	P042	supports_p042	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Verify the ITPFI/Araki-Woods ratio-set or equivalent classification hypotheses and prove type III1.	Explicit dependency of proof gate P042.
E319	P040	P042	supports_p042	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Verify the ITPFI/Araki-Woods ratio-set or equivalent classification hypotheses and prove type III1.	Explicit dependency of proof gate P042.
E320	P041	P042	supports_p042	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Verify the ITPFI/Araki-Woods ratio-set or equivalent classification hypotheses and prove type III1.	Explicit dependency of proof gate P042.
E321	P042	C058	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Verify the ITPFI/Araki-Woods ratio-set or equivalent classification hypotheses and prove type III1.	C058 imports/cites this explicit proof gate.
E322	C008	P043	supports_p043	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that the rule-level interface cases are finite, exhaustive, mutually well-typed, and distinct from any emergent geometry selector.	Explicit dependency of proof gate P043.
E323	C019	P043	supports_p043	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that the rule-level interface cases are finite, exhaustive, mutually well-typed, and distinct from any emergent geometry selector.	Explicit dependency of proof gate P043.
E324	P005	P043	supports_p043	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove that the rule-level interface cases are finite, exhaustive, mutually well-typed, and distinct from any emergent geometry selector.	Explicit dependency of proof gate P043.
E325	P043	C059	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove that the rule-level interface cases are finite, exhaustive, mutually well-typed, and distinct from any emergent geometry selector.	C059 imports/cites this explicit proof gate.
E326	C053	P044	supports_p044	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	Explicit dependency of proof gate P044.
E327	C058	P044	supports_p044	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	Explicit dependency of proof gate P044.
E328	C059	P044	supports_p044	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	Explicit dependency of proof gate P044.
E329	P042	P044	supports_p044	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	Explicit dependency of proof gate P044.
E330	P043	P044	supports_p044	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	Explicit dependency of proof gate P044.
E331	P044	C060	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove the exact one-particle decomposition and induced Araki-Woods tensor factorization across the finite active interface.	C060 imports/cites this explicit proof gate.
E332	C058	P045	supports_p045	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Construct/identify the type-I interpolating factor and prove the exact local inclusion chain.	Explicit dependency of proof gate P045.
E333	P044	P045	supports_p045	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Construct/identify the type-I interpolating factor and prove the exact local inclusion chain.	Explicit dependency of proof gate P045.
E334	P045	C060	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Construct/identify the type-I interpolating factor and prove the exact local inclusion chain.	C060 imports/cites this explicit proof gate.
E335	C060	P046	supports_p046	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove exterior antitony and derive dual-envelope isotony by commutant reversal, without claiming Haag duality.	Explicit dependency of proof gate P046.
E336	P045	P046	supports_p046	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-06	Prove exterior antitony and derive dual-envelope isotony by commutant reversal, without claiming Haag duality.	Explicit dependency of proof gate P046.
E337	P046	C061	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-06	Prove exterior antitony and derive dual-envelope isotony by commutant reversal, without claiming Haag duality.	C061 imports/cites this explicit proof gate.
E338	C019	P047	supports_p047	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	Explicit dependency of proof gate P047.
E339	C021	P047	supports_p047	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	Explicit dependency of proof gate P047.
E340	C059	P047	supports_p047	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	Explicit dependency of proof gate P047.
E341	O071	P047	supports_p047	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	Explicit dependency of proof gate P047.
E342	P043	P047	supports_p047	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	Explicit dependency of proof gate P047.
E343	P047	M070	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-07	Construct an admitted selector from the resolved finite interface and response data without naming geometry by analogy.	M070 imports/cites this explicit proof gate.
E344	C022	P048	supports_p048	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Prove uniqueness/canonicity, provenance equivariance, and refinement naturality of the selected interface/geometry object.	Explicit dependency of proof gate P048.
E345	P047	P048	supports_p048	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-07	Prove uniqueness/canonicity, provenance equivariance, and refinement naturality of the selected interface/geometry object.	Explicit dependency of proof gate P048.
E346	P048	M070	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-07	Prove uniqueness/canonicity, provenance equivariance, and refinement naturality of the selected interface/geometry object.	M070 imports/cites this explicit proof gate.
E347	C057	P049	supports_p049	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is cyclic for every admitted local algebra.	Explicit dependency of proof gate P049.
E348	C058	P049	supports_p049	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is cyclic for every admitted local algebra.	Explicit dependency of proof gate P049.
E349	P042	P049	supports_p049	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is cyclic for every admitted local algebra.	Explicit dependency of proof gate P049.
E350	P049	M080	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is cyclic for every admitted local algebra.	M080 imports/cites this explicit proof gate.
E351	C057	P050	supports_p050	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is separating for every admitted local algebra.	Explicit dependency of proof gate P050.
E352	C058	P050	supports_p050	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is separating for every admitted local algebra.	Explicit dependency of proof gate P050.
E353	P049	P050	supports_p050	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is separating for every admitted local algebra.	Explicit dependency of proof gate P050.
E354	P050	M080	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove that the selected GNS vector is separating for every admitted local algebra.	M080 imports/cites this explicit proof gate.
E355	M080	P051	supports_p051	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct the local Tomita operator on the standard core, prove closability, and obtain the modular operator/conjugation polar decomposition.	Explicit dependency of proof gate P051.
E356	P049	P051	supports_p051	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct the local Tomita operator on the standard core, prove closability, and obtain the modular operator/conjugation polar decomposition.	Explicit dependency of proof gate P051.
E357	P050	P051	supports_p051	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct the local Tomita operator on the standard core, prove closability, and obtain the modular operator/conjugation polar decomposition.	Explicit dependency of proof gate P051.
E358	P051	M082	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Construct the local Tomita operator on the standard core, prove closability, and obtain the modular operator/conjugation polar decomposition.	M082 imports/cites this explicit proof gate.
E359	P051	P052	supports_p052	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove the one-parameter automorphism-group law and its admitted locality/net compatibility.	Explicit dependency of proof gate P052.
E360	P052	M082	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove the one-parameter automorphism-group law and its admitted locality/net compatibility.	M082 imports/cites this explicit proof gate.
E361	M082	P053	supports_p053	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Realize the abstract local modular action on admitted provenance/response observables and prove the representation intertwining relation.	Explicit dependency of proof gate P053.
E362	O081	P053	supports_p053	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Realize the abstract local modular action on admitted provenance/response observables and prove the representation intertwining relation.	Explicit dependency of proof gate P053.
E363	O092	P053	supports_p053	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Realize the abstract local modular action on admitted provenance/response observables and prove the representation intertwining relation.	Explicit dependency of proof gate P053.
E364	P052	P053	supports_p053	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Realize the abstract local modular action on admitted provenance/response observables and prove the representation intertwining relation.	Explicit dependency of proof gate P053.
E365	P053	M086	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Realize the abstract local modular action on admitted provenance/response observables and prove the representation intertwining relation.	M086 imports/cites this explicit proof gate.
E366	P053	P054	supports_p054	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove independence from local representatives/polarization auxiliaries and the required canonical compatibility on overlaps.	Explicit dependency of proof gate P054.
E367	P054	M086	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove independence from local representatives/polarization auxiliaries and the required canonical compatibility on overlaps.	M086 imports/cites this explicit proof gate.
E368	C061	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E369	M082	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E370	M086	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E371	P046	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E372	P052	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E373	P054	P055	supports_p055	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	Explicit dependency of proof gate P055.
E374	P055	M083	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Construct and prove the group action/covariance identities on the admitted local net.	M083 imports/cites this explicit proof gate.
E375	P055	P056	supports_p056	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove existence of the self-adjoint generator and the required positivity statement.	Explicit dependency of proof gate P056.
E376	P056	M083	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove existence of the self-adjoint generator and the required positivity statement.	M083 imports/cites this explicit proof gate.
E377	P055	P057	supports_p057	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove the declared spectrum condition for the derived covariance representation.	Explicit dependency of proof gate P057.
E378	P056	P057	supports_p057	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove the declared spectrum condition for the derived covariance representation.	Explicit dependency of proof gate P057.
E379	P057	M083	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove the declared spectrum condition for the derived covariance representation.	M083 imports/cites this explicit proof gate.
E380	C053	P058	supports_p058	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct a pure global state/purification branch compatible with the admitted quasifree/local data.	Explicit dependency of proof gate P058.
E381	O084	P058	supports_p058	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct a pure global state/purification branch compatible with the admitted quasifree/local data.	Explicit dependency of proof gate P058.
E382	P034	P058	supports_p058	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Construct a pure global state/purification branch compatible with the admitted quasifree/local data.	Explicit dependency of proof gate P058.
E383	P058	M085	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Construct a pure global state/purification branch compatible with the admitted quasifree/local data.	M085 imports/cites this explicit proof gate.
E384	P058	P059	supports_p059	PROOF_SUPPORT	true	true	PLANNED_BLOCKED	SEC-08	Prove that the selected purification is canonical under the declared data and introduces no free non-derived choice.	Explicit dependency of proof gate P059.
E385	P059	M085	certifies_owner_closure_gate	PROOF_CERTIFICATION	false	false	PLANNED_BLOCKED	SEC-08	Prove that the selected purification is canonical under the declared data and introduces no free non-derived choice.	M085 imports/cites this explicit proof gate.
