context_score	matched_terms	Generated export	Module	Path	Line	Declaration	Basename	Consumption class	Classification evidence	Module class	Reference consumer count	Reference consumer sample	Public promotion gate	ID	Name	Metaphor	Mapping	Operational consequence	Boundary	Phase	Phase status	Phase type	Title	Added modules	Modified modules	Reusable existing modules	Manifest rule	Semantic placement	Reuse/duplication audit	Canonical generator policy	Compactness rule	Duplicate risks	Consumer direction	Regression protocol	Lean/mathlib policy	Concrete traversal	Mathlib complication log	Noncomputable boundary audit	Group	Imported-by count
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	285	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.columnResidual_eq_block	columnResidual_eq_block	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	292	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.pivotEntry_eq_block	pivotEntry_eq_block	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	301	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.nextPhase_is_SM3db2aR	nextPhase_is_SM3db2aR	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	309	CNNA.PillarA.Arithmetic.Smoke.RegularGeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	RegularGeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	320	CNNA.PillarA.Arithmetic.Smoke.VariableGeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	VariableGeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	331	CNNA.PillarA.Arithmetic.Smoke.regularLocalStepSchurCancellationSourceAuditR3c1b0	regularLocalStepSchurCancellationSourceAuditR3c1b0	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	337	CNNA.PillarA.Arithmetic.Smoke.variableLocalStepSchurCancellationSourceAuditR3c1b0	variableLocalStepSchurCancellationSourceAuditR3c1b0	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	343	CNNA.PillarA.Arithmetic.Smoke.SM3eRr3c1b0LocalStepSchurCancellationSourceAuditLedger	SM3eRr3c1b0LocalStepSchurCancellationSourceAuditLedger	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	375	CNNA.PillarA.Arithmetic.Smoke.SM3eRr3c1b0LocalStepSchurCancellationSourceAuditLedger.fromRegularAndVariable	fromRegularAndVariable	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorLocalStepSchurCancellationSourceAuditR3c1b0.lean	395	CNNA.PillarA.Arithmetic.Smoke.sm3eRr3c1b0LocalStepSchurCancellationSourceAuditLedger	sm3eRr3c1b0LocalStepSchurCancellationSourceAuditLedger	legacy-policy	declaration is governance/policy/ledger/audit material	legacy-policy	20	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorLocalStepSchurCancellationInvariantSM3db2aR	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorPerPivotRegularityFromTraceSM3db2bR	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorPerPivotRegularityFromTraceSM3db2bR.lean	40	CNNA.PillarA.Arithmetic.Smoke.SM3db2bRNoDtnDataStatus	SM3db2bRNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	18	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTracePivotScaleWitnessFromGeneratedDegreeSM3db2cR	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualCoverageSM3db4aT	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTerminalFoldResidualCoverageSM3db4aT.lean	44	CNNA.PillarA.Arithmetic.Smoke.SM3db4aTNoDtnDataStatus	SM3db4aTNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	23	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV.lean	58	CNNA.PillarA.Arithmetic.Smoke.SM3db4aVNoDtnDataStatus	SM3db4aVNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	33	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU.lean	59	CNNA.PillarA.Arithmetic.Smoke.SM3db4aUNoDtnDataStatus	SM3db4aUNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	36	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW.lean	40	CNNA.PillarA.Arithmetic.Smoke.SM3db4aWNoDtnDataStatus	SM3db4aWNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	30	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTracePivotScaleWitnessFromGeneratedDegreeSM3db2cR	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTracePivotScaleWitnessFromGeneratedDegreeSM3db2cR.lean	37	CNNA.PillarA.Arithmetic.Smoke.SM3db2cRNoDtnDataStatus	SM3db2cRNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	11	CNNA.PillarA.Arithmetic.Smoke.GeneratedDegreePivotScaleSourceSM3db2dR	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTracePivotTerminalCoverageSourceSM3db3aR	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTracePivotTerminalCoverageSourceSM3db3aR.lean	40	CNNA.PillarA.Arithmetic.Smoke.SM3db3aRNoDtnDataStatus	SM3db3aRNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	17	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualCoverageSM3db4aT	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTwoSidedInv.lean	30	CNNA.PillarA.Arithmetic.Smoke.SM3eRNoDtnDataStatus	SM3eRNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	31	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorInverseCandidateStart	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInv	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTwoSidedInv.lean	679	CNNA.PillarA.Arithmetic.Smoke.sm3eRGeneratedTwoSidedInvLedger_variableNoDtnData	sm3eRGeneratedTwoSidedInvLedger_variableNoDtnData	legacy-policy	declaration is governance/policy/ledger/audit material	phase-alias	31	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorInverseCandidateStart	blocked from public-final unless later linked to a documented object/API contract																											
6	dtn; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTwoSidedInvFromSM3db7R	CNNA/PillarA/Arithmetic/Smoke/GeneratedInteriorTwoSidedInvFromSM3db7R.lean	83	CNNA.PillarA.Arithmetic.Smoke.SM3eRReRunNoDtnDataStatus	SM3eRReRunNoDtnDataStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	74	CNNA.PillarA.Arithmetic.Notation; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorProvenTwoSidedInvR5; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTraceCancellationDerivation	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	17	CNNA.PillarA.Arithmetic.Smoke.SM3eRqExecMatrixSourceStatus	SM3eRqExecMatrixSourceStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	37	CNNA.PillarA.Arithmetic.Smoke.SM3eRqNoMatrixInvStatus	SM3eRqNoMatrixInvStatus	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	69	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorBlockEntryExecSM3eRq	generatedInteriorBlockEntryExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	82	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorBlockEntryExecSM3eRq_bridge	generatedInteriorBlockEntryExecSM3eRq_bridge	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	108	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTracePivotContributionExecSM3eRq	generatedInteriorTracePivotContributionExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	129	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceLocalStepContributionExecSM3eRq	generatedInteriorTraceLocalStepContributionExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	140	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceResidualContributionExecSM3eRq	generatedInteriorTraceResidualContributionExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	157	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceFoldUpdateOrderContributionExecSM3eRq	generatedInteriorTraceFoldUpdateOrderContributionExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	174	CNNA.PillarA.Arithmetic.Smoke.tracePivotEntry_eq_generatedInteriorBlockSM3eRq	tracePivotEntry_eq_generatedInteriorBlockSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	205	CNNA.PillarA.Arithmetic.Smoke.traceLocalStepContribution_eq_generatedInteriorBlockSM3eRq	traceLocalStepContribution_eq_generatedInteriorBlockSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	231	CNNA.PillarA.Arithmetic.Smoke.traceResidualContribution_eq_generatedInteriorBlockSM3eRq	traceResidualContribution_eq_generatedInteriorBlockSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	258	CNNA.PillarA.Arithmetic.Smoke.traceFoldUpdateOrderContribution_eq_generatedInteriorBlockSM3eRq	traceFoldUpdateOrderContribution_eq_generatedInteriorBlockSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	287	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTracePivotContributionExecSM3eRq_bridge	generatedInteriorTracePivotContributionExecSM3eRq_bridge	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	317	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceLocalStepContributionExecSM3eRq_bridge	generatedInteriorTraceLocalStepContributionExecSM3eRq_bridge	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	340	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceResidualContributionExecSM3eRq_bridge	generatedInteriorTraceResidualContributionExecSM3eRq_bridge	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; interior	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	363	CNNA.PillarA.Arithmetic.Smoke.generatedInteriorTraceFoldUpdateOrderContributionExecSM3eRq_bridge	generatedInteriorTraceFoldUpdateOrderContributionExecSM3eRq_bridge	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	405	CNNA.PillarA.Arithmetic.Smoke.generatedInverseCandidateMatrixExecSM3eRq	generatedInverseCandidateMatrixExecSM3eRq	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	445	CNNA.PillarA.Arithmetic.Smoke.generatedInverseCandidateMatrixExecSM3eRq_entry	generatedInverseCandidateMatrixExecSM3eRq_entry	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	463	CNNA.PillarA.Arithmetic.Smoke.generatedInverseCandidateMatrixExecSM3eRq_bridge_to_accumulatedValue	generatedInverseCandidateMatrixExecSM3eRq_bridge_to_accumulatedValue	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; handoff	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	589	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq.fromHandoff	fromHandoff	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
6	schur; matrix	declaration_consumption_records.generated.tsv	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq	CNNA/PillarA/Arithmetic/Smoke/GeneratedInverseCandidateExecEntrySourceSM3eRq.lean	704	CNNA.PillarA.Arithmetic.Smoke.GeneratedInverseCandidateExecEntrySourceSM3eRq.candidateMatrixExec_bridge_to_matrixExport_thm	candidateMatrixExec_bridge_to_matrixExport_thm	phase-alias	declaration name contains phase/smoke alias marker	phase-alias	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedSM3fSchurExecCompletionSM3fqPlus	blocked from public-final unless later linked to a documented object/API contract																											
