source_file	source_module	line	kind	surface	search_key	classification	disposition	consumer_hit_count	consumer_module_count	non_notation_consumer_hit_count	consumer_modules	non_notation_consumer_modules	line_text	review_phase	review_object	review_decision	leg44_action	review_safety_class	review_rationale
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2810	abbrev	SM3db1RNoExternalEliminationOrderOracleStatus	SM3db1RNoExternalEliminationOrderOracleStatus	consumed_internal_helper	keep_now_review_publicity	11	2	9	CNNA.PillarA.Arithmetic.Notation:2811,2947; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:42,356,399,461,549	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:42,356,399,461,549	abbrev SM3db1RNoExternalEliminationOrderOracleStatus := Smoke.SM3db1RNoExternalEliminationOrderOracleStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2812	abbrev	SM3db1RNoFreePivotListStatus	SM3db1RNoFreePivotListStatus	consumed_internal_helper	keep_now_review_publicity	5	1	5	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:46,357,401,462,554	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:46,357,401,462,554	abbrev SM3db1RNoFreePivotListStatus := Smoke.SM3db1RNoFreePivotListStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2813	abbrev	SM3db1RNoInverseEntryFunctionStatus	SM3db1RNoInverseEntryFunctionStatus	consumed_internal_helper	keep_now_review_publicity	10	2	8	CNNA.PillarA.Arithmetic.Notation:2814,2961; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:50,358,404,464,560	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:50,358,404,464,560	abbrev SM3db1RNoInverseEntryFunctionStatus := Smoke.SM3db1RNoInverseEntryFunctionStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2815	abbrev	SM3db1RNoMatrixExportStatus	SM3db1RNoMatrixExportStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2968; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:54,359,406,465,566	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:54,359,406,465,566	abbrev SM3db1RNoMatrixExportStatus := Smoke.SM3db1RNoMatrixExportStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2816	abbrev	SM3db1RNoEliminationTraceStatus	SM3db1RNoEliminationTraceStatus	consumed_internal_helper	keep_now_review_publicity	7	1	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:58,360,409,467,572	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:58,360,409,467,572	abbrev SM3db1RNoEliminationTraceStatus := Smoke.SM3db1RNoEliminationTraceStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2817	abbrev	SM3db1RNoTwoSidedInvStatus	SM3db1RNoTwoSidedInvStatus	consumed_internal_helper	keep_now_review_publicity	5	1	5	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:62,361,411,468,578	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:62,361,411,468,578	abbrev SM3db1RNoTwoSidedInvStatus := Smoke.SM3db1RNoTwoSidedInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2818	abbrev	SM3db1RNoInteriorEliminationCertificateStatus	SM3db1RNoInteriorEliminationCertificateStatus	consumed_internal_helper	keep_now_review_publicity	6	2	5	CNNA.PillarA.Arithmetic.Notation:2819; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:66,363,414,470,584	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:66,363,414,470,584	abbrev SM3db1RNoInteriorEliminationCertificateStatus := Smoke.SM3db1RNoInteriorEliminationCertificateStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2820	abbrev	SM3db1RNoInteriorEliminationDataStatus	SM3db1RNoInteriorEliminationDataStatus	consumed_internal_helper	keep_now_review_publicity	6	2	5	CNNA.PillarA.Arithmetic.Notation:2821; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:70,364,417,472,590	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:70,364,417,472,590	abbrev SM3db1RNoInteriorEliminationDataStatus := Smoke.SM3db1RNoInteriorEliminationDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2822	abbrev	SM3db1RNoMatrixInvStatus	SM3db1RNoMatrixInvStatus	consumed_internal_helper	keep_now_review_publicity	5	1	5	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:74,365,419,473,595	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:74,365,419,473,595	abbrev SM3db1RNoMatrixInvStatus := Smoke.SM3db1RNoMatrixInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2823	abbrev	SM3db1RNoDtnDataStatus	SM3db1RNoDtnDataStatus	consumed_internal_helper	keep_now_review_publicity	5	1	5	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:78,366,422,475,601	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:78,366,422,475,601	abbrev SM3db1RNoDtnDataStatus := Smoke.SM3db1RNoDtnDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2824	abbrev	SM3db1RNoArithmeticTargetStatus	SM3db1RNoArithmeticTargetStatus	consumed_internal_helper	keep_now_review_publicity	4	1	4	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:82,367,425,477	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:82,367,425,477	abbrev SM3db1RNoArithmeticTargetStatus := Smoke.SM3db1RNoArithmeticTargetStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2825	abbrev	SM3db1RNextPositivePhase	SM3db1RNextPositivePhase	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2975; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:86,368,428,479,607	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:86,368,428,479,607	abbrev SM3db1RNextPositivePhase := Smoke.SM3db1RNextPositivePhase	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2826	abbrev	SM3db1RGeneratedInteriorEliminationCarrierLedgerStatus	SM3db1RGeneratedInteriorEliminationCarrierLedgerStatus	consumed_internal_helper	keep_now_review_publicity	7	2	5	CNNA.PillarA.Arithmetic.Notation:2827,2954; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:90,680,740,747,788	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:90,680,740,747,788	abbrev SM3db1RGeneratedInteriorEliminationCarrierLedgerStatus := Smoke.SM3db1RGeneratedInteriorEliminationCarrierLedgerStatus 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2829	abbrev	SM3db1RGeneratedInteriorEliminationNodeOf	SM3db1RGeneratedInteriorEliminationNodeOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db1RGeneratedInteriorEliminationNodeOf (Cell : Nat → Type u) [SubstrateClass Cell] (p : ConcretePolicyOf) (A : Smoke.GeneratedApproximantStrong Cell p) (P : Smoke.GeneratedBoundaryInteriorPartition Cell p A) (wp : WeightPolicy) (W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp) (C : Smoke.GeneratedInteriorEliminationCandidate Cell p A P wp W) := Smoke.GeneratedInteriorEliminationNode Cell p A P wp W C	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2839	abbrev	SM3db1RGeneratedInteriorEliminationDepthOf	SM3db1RGeneratedInteriorEliminationDepthOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db1RGeneratedInteriorEliminationDepthOf (Cell : Nat → Type u) [SubstrateClass Cell] (p : ConcretePolicyOf) (A : Smoke.GeneratedApproximantStrong Cell p) (P : Smoke.GeneratedBoundaryInteriorPartition Cell p A) (wp : WeightPolicy) (W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp) (C : Smoke.GeneratedInteriorEliminationCandidate Cell p A P wp W) (N : Smoke.GeneratedInteriorEliminationNode Cell p A P wp W C) :=	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2850	abbrev	SM3db1RGeneratedInteriorEliminationMeasureOf	SM3db1RGeneratedInteriorEliminationMeasureOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db1RGeneratedInteriorEliminationMeasureOf (Cell : Nat → Type u) [SubstrateClass Cell] (p : ConcretePolicyOf) (A : Smoke.GeneratedApproximantStrong Cell p) (P : Smoke.GeneratedBoundaryInteriorPartition Cell p A) (wp : WeightPolicy) (W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp) (C : Smoke.GeneratedInteriorEliminationCandidate Cell p A P wp W) (N : Smoke.GeneratedInteriorEliminationNode Cell p A P wp W C)	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2862	abbrev	SM3db1RGeneratedInteriorEliminationCarrierOf	SM3db1RGeneratedInteriorEliminationCarrierOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db1RGeneratedInteriorEliminationCarrierOf (Cell : Nat → Type u) [SubstrateClass Cell] (p : ConcretePolicyOf) (A : Smoke.GeneratedApproximantStrong Cell p) [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] (P : Smoke.GeneratedBoundaryInteriorPartition Cell p A) (wp : WeightPolicy) (W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp)	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2874	abbrev	SM3db1RGeneratedInteriorEliminationCarrierLedger	SM3db1RGeneratedInteriorEliminationCarrierLedger	consumed_internal_helper	keep_now_review_publicity	5	3	3	CNNA.PillarA.Arithmetic.Notation:2877,2916; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:677,745; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationStep:833	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCarrier:677,745; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationStep:833	abbrev SM3db1RGeneratedInteriorEliminationCarrierLedger (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) := Smoke.SM3db1RGeneratedInteriorEliminationCarrierLedger b β p regularWeight variableWeight 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2880	def	SM3db1RGeneratedInteriorEliminationCarrierFromSM3cRSM3dR	SM3db1RGeneratedInteriorEliminationCarrierFromSM3cRSM3dR	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			def SM3db1RGeneratedInteriorEliminationCarrierFromSM3cRSM3dR {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2893	def	SM3db1RRegularGeneratedInteriorEliminationCarrierMain	SM3db1RRegularGeneratedInteriorEliminationCarrierMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			def SM3db1RRegularGeneratedInteriorEliminationCarrierMain (b : Nat) (p : ConcretePolicyOf) (wp : WeightPolicy) : Smoke.GeneratedInteriorEliminationCarrier (ConcreteSubstrate.RegularCell b) p (Smoke.regularGeneratedApproximantStrong b p) (Smoke.regularGeneratedBoundaryInteriorPartition b p) wp (Smoke.regularGeneratedWeightPolicyEntrySource b p wp) (Smoke.regularGeneratedInteriorEliminationCandidateEntry b p wp) := Smoke.regularGeneratedInteriorEliminationCarrier b p wp	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2903	def	SM3db1RVariableGeneratedInteriorEliminationCarrierMain	SM3db1RVariableGeneratedInteriorEliminationCarrierMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			def SM3db1RVariableGeneratedInteriorEliminationCarrierMain (β : Nat → Nat) (p : ConcretePolicyOf) (wp : WeightPolicy) : Smoke.GeneratedInteriorEliminationCarrier (LevelVariableSubstrate.LevelVariableCell β) p (Smoke.variableGeneratedApproximantStrong β p) (Smoke.variableGeneratedBoundaryInteriorPartition β p) wp (Smoke.variableGeneratedWeightPolicyEntrySource β p wp) (Smoke.variableGeneratedInteriorEliminationCandidateEntry β p wp) := Smoke.variableGeneratedInteriorEliminationCarrier β p wp	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2913	def	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	4	1	0	CNNA.PillarA.Arithmetic.Notation:2953,2960,2967,2974		def SM3db1RGeneratedInteriorEliminationCarrierLedgerMain (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : SM3db1RGeneratedInteriorEliminationCarrierLedger b β p regularWeight variableWeight := Smoke.sm3db1RGeneratedInteriorEliminationCarrierLedger b β p regularWeight variableWeight 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2920	theorem	SM3db1RGeneratedInteriorEliminationCarrierMain_noFreeCarrier	SM3db1RGeneratedInteriorEliminationCarrierMain_noFreeCarrier	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierMain_noFreeCarrier {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2935	theorem	SM3db1RGeneratedInteriorEliminationCarrierMain_noExternalOrderOracle	SM3db1RGeneratedInteriorEliminationCarrierMain_noExternalOrderOracle	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierMain_noExternalOrderOracle {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2950	theorem	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_status	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_status	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_status (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3db1RGeneratedInteriorEliminationCarrierLedgerMain b β p regularWeight variableWeight).status = Smoke.SM3db1RGeneratedInteriorEliminationCarrierLedgerStatus.generatedInteriorEliminationCarrierClosed := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2957	theorem	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNoInverseEntryFunction	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNoInverseEntryFunction	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNoInverseEntryFunction (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3db1RGeneratedInteriorEliminationCarrierLedgerMain b β p regularWeight variableWeight).regularCarrier.noInverseEntryFunctionStatus = Smoke.SM3db1RNoInverseEntryFunctionStatus.noInverseEntryFunctionInSM3db1R := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2964	theorem	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_variableNoMatrixExport	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_variableNoMatrixExport	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_variableNoMatrixExport (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3db1RGeneratedInteriorEliminationCarrierLedgerMain b β p regularWeight variableWeight).variableCarrier.noMatrixExportStatus = Smoke.SM3db1RNoMatrixExportStatus.noMatrixExportInSM3db1R := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2971	theorem	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNextPositivePhase	SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNextPositivePhase	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3db1RGeneratedInteriorEliminationCarrierLedgerMain_regularNextPositivePhase (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3db1RGeneratedInteriorEliminationCarrierLedgerMain b β p regularWeight variableWeight).regularCarrier.nextPositivePhase = Smoke.SM3db1RNextPositivePhase.sm3db2RGeneratedInteriorEliminationStep := by rfl  end StrengtheningSM3db1R 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2983	abbrev	SM3db2RPivotDatumStatus	SM3db2RPivotDatumStatus	consumed_internal_helper	keep_now_review_publicity	4	1	4	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationStep:14,138,150,178	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationStep:14,138,150,178	abbrev SM3db2RPivotDatumStatus := Smoke.SM3db2RPivotDatumStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
